device_brand,device_model,week_start,total_reviews,total_complaints,complaint_rate,roll_mean,roll_std,z_score,z_anomaly,iso_pred,iso_anomaly,strong_signal
Samsung,Galaxy S24,2023-05-15,10,3,0.3,0.3601851851851851,0.0936513541369649,-0.6426515210571799,False,1,False,False
Samsung,Galaxy S24,2023-05-22,14,5,0.3571428571428571,0.3641534391534391,0.0927864561594418,-0.0755560919207349,False,1,False,False
Samsung,Galaxy S24,2023-05-29,9,2,0.2222222222222222,0.3178571428571428,0.0798457665431938,-1.197745663612427,False,1,False,False
Samsung,Galaxy S24,2023-06-05,12,4,0.3333333333333333,0.2993386243386243,0.052979782094923,0.6416543755087792,False,1,False,False
Samsung,Galaxy S24,2023-06-12,11,4,0.3636363636363636,0.3182780182780182,0.0521190600923511,0.8702832567965301,False,1,False,False
Samsung,Galaxy S24,2023-06-19,5,0,0.0,0.2627224627224627,0.1386634039778338,-1.8946777245167044,False,-1,True,False
Samsung,Galaxy S24,2023-06-26,15,7,0.4666666666666667,0.2905002405002405,0.1623032297404626,1.085415407001648,False,1,False,False
Samsung,Galaxy S24,2023-07-03,13,3,0.2307692307692307,0.2694379694379694,0.1601102941835,-0.24151313234376437,False,1,False,False
Samsung,Galaxy S24,2023-07-10,17,6,0.3529411764705882,0.291224461812697,0.16128985263634,0.3826447457735843,False,1,False,False
Samsung,Galaxy S24,2023-07-17,12,5,0.4166666666666667,0.305113350701586,0.1690427550105225,0.6599118427650849,False,1,False,False
Samsung,Galaxy S24,2023-07-24,7,4,0.5714285714285714,0.3397453853336206,0.2015836560433955,1.1493153296370202,False,1,False,False
Samsung,Galaxy S24,2023-07-31,15,4,0.2666666666666666,0.3841898297780651,0.1274688764630579,-0.921975358788529,False,1,False,False
Samsung,Galaxy S24,2023-08-07,8,3,0.375,0.3689120520002873,0.1209323229901827,0.05034177669940984,False,1,False,False
Samsung,Galaxy S24,2023-08-14,15,3,0.2,0.3637838468720821,0.1283847226466294,-1.275726920584519,False,1,False,False
Samsung,Galaxy S24,2023-08-21,13,6,0.4615384615384615,0.3818833943833943,0.1340790994239678,0.594090111712282,False,1,False,False
Samsung,Galaxy S24,2023-08-28,14,4,0.2857142857142857,0.3600579975579975,0.1378887655058769,-0.5391571356155425,False,1,False,False
Samsung,Galaxy S24,2023-09-04,16,2,0.125,0.2856532356532357,0.1203535536796878,-1.3348441383027423,False,1,False,False
Samsung,Galaxy S24,2023-09-11,15,7,0.4666666666666667,0.318986568986569,0.1401168049559747,1.053978484069055,False,1,False,False
Samsung,Galaxy S24,2023-09-18,10,2,0.2,0.2898199023199023,0.1442773215955894,-0.6225503864818634,False,1,False,False
Samsung,Galaxy S24,2023-09-25,8,1,0.125,0.2773199023199023,0.1563586984992974,-0.9741696738450834,False,1,False,False
Samsung,Galaxy S24,2023-10-02,8,3,0.375,0.2628968253968254,0.1389942344247621,0.8065311130862503,False,1,False,False
Samsung,Galaxy S24,2023-10-09,9,5,0.5555555555555556,0.3078703703703703,0.1841682727151913,1.3448852048920517,False,1,False,False
Samsung,Galaxy S24,2023-10-16,11,3,0.2727272727272727,0.3324915824915825,0.1635518289773214,-0.36541511114863107,False,1,False,False
Samsung,Galaxy S24,2023-10-23,9,2,0.2222222222222222,0.2917508417508417,0.1535861547622913,-0.45270108908078655,False,1,False,False
Samsung,Galaxy S24,2023-10-30,12,4,0.3333333333333333,0.3139730639730639,0.1471675632431206,0.13155255773506472,False,1,False,False
Samsung,Galaxy S24,2023-11-06,15,4,0.2666666666666666,0.3375841750841751,0.1195605514088364,-0.593151399703792,False,1,False,False
Samsung,Galaxy S24,2023-11-13,14,5,0.3571428571428571,0.3346079846079846,0.1186617706737622,0.1899084465613431,False,1,False,False
Samsung,Galaxy S24,2023-11-20,11,5,0.4545454545454545,0.3177729677729677,0.0827885740105728,1.6520696051005754,False,1,False,False
Samsung,Galaxy S24,2023-11-27,11,4,0.3636363636363636,0.3329244829244829,0.0811993422426238,0.3782281957421961,False,1,False,False
Samsung,Galaxy S24,2023-12-04,14,7,0.5,0.3792207792207792,0.0845763814313513,1.4280490455512636,False,1,False,False
Samsung,Galaxy S24,2023-12-11,14,3,0.2142857142857142,0.3593795093795093,0.1081680946505793,-1.3413733094079054,False,1,False,False
Samsung,Galaxy S24,2023-12-18,11,7,0.6363636363636364,0.420995670995671,0.1441158635717057,1.4944084574062715,False,1,False,False
Samsung,Galaxy S24,2023-12-25,6,1,0.1666666666666666,0.3892496392496392,0.1779921953802653,-1.2505209686719287,False,1,False,False
Samsung,Galaxy S24,2024-01-01,9,0,0.0,0.3134920634920635,0.2329045231567101,-1.3460110574199968,False,-1,True,False
Samsung,Galaxy S24,2024-01-08,16,5,0.3125,0.3049693362193362,0.2316347541308478,0.032510940808173454,False,1,False,False
Samsung,Galaxy S24,2024-01-15,8,6,0.75,0.3466360028860029,0.2890923595773353,1.3952772660741763,False,-1,True,False
Samsung,Galaxy S24,2024-01-22,8,2,0.25,0.3525883838383838,0.2861752242795127,-0.358481011403642,False,1,False,False
Samsung,Galaxy S24,2024-01-29,14,6,0.4285714285714285,0.3179563492063492,0.2559414218768636,0.432189047610658,False,1,False,False
Samsung,Galaxy S24,2024-02-05,14,2,0.1428571428571428,0.3139880952380952,0.2589234400148345,-0.6609326385094674,False,1,False,False
Samsung,Galaxy S24,2024-02-12,12,3,0.25,0.3556547619047618,0.2146140837223241,-0.49230115783762807,False,1,False,False
Samsung,Galaxy S24,2024-02-19,11,5,0.4545454545454545,0.3793290043290043,0.2167257445480773,0.3470582157800111,False,1,False,False
Samsung,Galaxy S24,2024-02-26,11,2,0.1818181818181818,0.2846320346320346,0.1285758012287177,-0.7996361043938734,False,1,False,False
Samsung,Galaxy S24,2024-03-04,9,3,0.3333333333333333,0.2985209235209235,0.128587491283612,0.2707293646131388,False,1,False,False
Samsung,Galaxy S24,2024-03-11,9,2,0.2222222222222222,0.2641293891293891,0.113565317506902,-0.3690137783889871,False,1,False,False
Samsung,Galaxy S24,2024-03-18,10,3,0.3,0.2903198653198653,0.0969014999388847,0.09989664438878543,False,1,False,False
Samsung,Galaxy S24,2024-03-25,7,3,0.4285714285714285,0.3200817700817701,0.1087406830986244,0.9976915299608857,False,1,False,False
Samsung,Galaxy S24,2024-04-01,11,3,0.2727272727272727,0.2897787397787397,0.0869195086394841,-0.1961753732662172,False,1,False,False
Samsung,Galaxy S24,2024-04-08,10,5,0.5,0.3428090428090427,0.1033820321405921,1.5204862386259632,False,1,False,False
Samsung,Galaxy S24,2024-04-15,6,4,0.6666666666666666,0.3983645983645983,0.1671614045105579,1.6050479420632195,False,1,False,False
Samsung,Galaxy S24,2024-04-22,9,3,0.3333333333333333,0.4168831168831168,0.1489026469741031,-0.5611034138588169,False,1,False,False
Samsung,Galaxy S24,2024-04-29,6,2,0.3333333333333333,0.4224386724386724,0.1442176892847684,-0.617853049423043,False,1,False,False
Samsung,Galaxy S24,2024-05-06,17,7,0.4117647058823529,0.4196375519904931,0.1442379663769982,-0.05458234267919937,False,1,False,False
Samsung,Galaxy S24,2024-05-13,16,4,0.25,0.4158496732026144,0.1490846306369105,-1.1124531918151541,False,1,False,False
Samsung,Galaxy S24,2024-05-20,13,5,0.3846153846153846,0.3966189039718451,0.143392122400724,-0.08371114922837587,False,1,False,False
Samsung,Galaxy S24,2024-05-27,14,5,0.3571428571428571,0.3450316023845436,0.055626558152256,0.2177243237872753,False,1,False,False
Samsung,Galaxy S24,2024-06-03,13,4,0.3076923076923077,0.3407580981110392,0.0576530419943245,-0.5735307153781504,False,1,False,False
Samsung,Galaxy S24,2024-06-10,11,3,0.2727272727272727,0.3306570880100292,0.0641564492409372,-0.9029460945571219,False,1,False,False
Samsung,Galaxy S24,2024-06-17,9,4,0.4444444444444444,0.3361037111037111,0.0731729082170263,1.4806126472300571,False,1,False,False
Samsung,Galaxy S24,2024-06-24,16,11,0.6875,0.4090203777703778,0.1489535723655348,1.8695733026545216,False,1,False,False
Samsung,Galaxy S24,2024-07-01,19,5,0.2631578947368421,0.3887774627906207,0.1607217721572408,-0.7815964593202703,False,1,False,False
Samsung,Galaxy S24,2024-07-08,14,4,0.2857142857142857,0.3768727008858588,0.1660893556404769,-0.5488516396493098,False,1,False,False
Samsung,Galaxy S24,2024-07-15,13,5,0.3846153846153846,0.3896932137063715,0.1626137751485893,-0.0312263157678187,False,1,False,False
Samsung,Galaxy S24,2024-07-22,10,1,0.1,0.3609053349184928,0.1987384584161533,-1.3128074807351258,False,1,False,False
Samsung,Galaxy S24,2024-07-29,13,7,0.5384615384615384,0.3765748505880084,0.2100281383703016,0.7707857105703945,False,1,False,False
Samsung,Galaxy S24,2024-08-05,10,2,0.2,0.2953248505880084,0.1519565390891625,-0.6273165416861414,False,1,False,False
Samsung,Galaxy S24,2024-08-12,9,2,0.2222222222222222,0.2885022385022385,0.154585860848267,-0.42875859354998264,False,1,False,False
Samsung,Galaxy S24,2024-08-19,14,7,0.5,0.3242165242165242,0.1769488124200472,0.9934142726326691,False,1,False,False
Samsung,Galaxy S24,2024-08-26,11,2,0.1818181818181818,0.2904169904169904,0.1823892681899046,-0.5954232377627336,False,1,False,False
Samsung,Galaxy S24,2024-09-02,16,4,0.25,0.3154169904169904,0.1599713278241746,-0.4089294707167186,False,1,False,False
Samsung,Galaxy S24,2024-09-09,10,4,0.4,0.2923400673400673,0.1281906997053071,0.8398419924957754,False,1,False,False
Samsung,Galaxy S24,2024-09-16,5,0,0.0,0.2590067340067339,0.174604488902228,-1.4833910378545194,False,-1,True,False
Samsung,Galaxy S24,2024-09-23,8,3,0.375,0.284469696969697,0.1792455300840061,0.505063099692777,False,1,False,False
Samsung,Galaxy S24,2024-09-30,11,3,0.2727272727272727,0.246590909090909,0.1454101494746768,0.17974236138802238,False,1,False,False
Samsung,Galaxy S24,2024-10-07,18,8,0.4444444444444444,0.2903619528619528,0.1607331001803581,0.9586232792722601,False,1,False,False
Samsung,Galaxy S24,2024-10-14,7,4,0.5714285714285714,0.3439333814333814,0.194589627959193,1.1691023431264154,False,1,False,False
Samsung,Galaxy S24,2024-10-21,15,5,0.3333333333333333,0.3328222703222703,0.1926415173881132,0.0026529224748234486,False,1,False,False
Samsung,Galaxy S24,2024-10-28,5,2,0.4,0.3994889369889369,0.1025956024237792,0.004981334472330917,False,1,False,False
Samsung,Galaxy S24,2024-11-04,13,2,0.1538461538461538,0.3626299626299626,0.1443734415424124,-1.446137229626646,False,1,False,False
Samsung,Galaxy S24,2024-11-11,9,0,0.0,0.3171754171754171,0.2074800014673195,-1.5287035614628905,False,-1,True,False
Samsung,Galaxy S24,2024-11-18,10,2,0.2,0.2764346764346764,0.2014018770498416,-0.3795132277528915,False,1,False,False
Samsung,Galaxy S24,2024-11-25,12,3,0.25,0.2228632478632478,0.1409053488519384,0.19258851674443653,False,1,False,False
Samsung,Galaxy S24,2024-12-02,14,5,0.3571428571428571,0.2268315018315018,0.1449168576271301,0.8992146079143211,False,1,False,False
Samsung,Galaxy S24,2024-12-09,5,4,0.8,0.2934981684981685,0.2745442077301001,1.8448825990157665,False,-1,True,False
Samsung,Galaxy S24,2024-12-16,12,6,0.5,0.3511904761904762,0.2756963971497642,0.5397586814625193,False,1,False,False
Samsung,Galaxy S24,2024-12-23,15,4,0.2666666666666666,0.3956349206349206,0.2244995273778876,-0.5744700466614743,False,1,False,False
Samsung,Galaxy S24,2024-12-30,10,4,0.4,0.4289682539682539,0.2035089944173671,-0.14234385094962546,False,1,False,False
Samsung,Galaxy S24,2025-01-06,14,5,0.3571428571428571,0.4468253968253968,0.1888361937968447,-0.4749224069778843,False,1,False,False
Samsung,Galaxy S24,2025-01-13,21,7,0.3333333333333333,0.4428571428571428,0.1913314133919647,-0.5724298356560884,False,1,False,False
Samsung,Galaxy S24,2025-01-20,9,5,0.5555555555555556,0.4021164021164021,0.1079162757259417,1.4218351440223826,False,1,False,False
Samsung,Galaxy S24,2025-01-27,18,7,0.3888888888888889,0.3835978835978836,0.0967117035685022,0.054709048602970795,False,1,False,False
Samsung,Galaxy S24,2025-02-03,14,3,0.2142857142857142,0.3748677248677248,0.1107268487685475,-1.4502535958345153,False,1,False,False
Samsung,Galaxy S24,2025-02-10,11,5,0.4545454545454545,0.383958633958634,0.1153457556876211,0.6119585429565646,False,1,False,False
Samsung,Galaxy S24,2025-02-17,20,7,0.35,0.3827681577681578,0.1157141446051297,-0.2831819556716941,False,1,False,False
Samsung,Galaxy S24,2025-02-24,11,4,0.3636363636363636,0.3878186628186628,0.1137699383674727,-0.21255438413081723,False,1,False,False
Samsung,Galaxy S24,2025-03-03,14,5,0.3571428571428571,0.3547498797498797,0.0786918900111355,0.03040945379045753,False,1,False,False
Samsung,Galaxy S24,2025-03-10,6,2,0.3333333333333333,0.3454906204906205,0.0771243943131626,-0.15763218973134094,False,1,False,False
Samsung,Galaxy S24,2025-03-17,13,5,0.3846153846153846,0.3738788988788988,0.0429453481702938,0.2500034623985755,False,1,False,False
Samsung,Galaxy S24,2025-03-24,10,4,0.4,0.3647879897879897,0.02408678309537,1.4618809856256323,False,1,False,False
Samsung,Galaxy S24,2025-03-31,13,4,0.3076923076923077,0.3577367077367077,0.0335969474804427,-1.489551991993665,False,1,False,False
Samsung,Galaxy S24,2025-04-07,17,5,0.2941176470588235,0.3461502549737843,0.0420734548523302,-1.2367087061803068,False,1,False,False
Samsung,Galaxy S24,2025-04-14,7,3,0.4285714285714285,0.3580550168785463,0.0541718569642327,1.3017167149991018,False,1,False,False
Samsung,Galaxy S24,2025-04-21,11,4,0.3636363636363636,0.3631055219290513,0.0528013155546274,0.010053569721441278,False,1,False,False
Samsung,Galaxy S24,2025-04-28,11,5,0.4545454545454545,0.3747605335840629,0.0648435747403448,1.2304213837820765,False,1,False,False
Samsung,Galaxy S24,2025-05-05,8,5,0.625,0.412260533584063,0.1221218291811133,1.7420265307395029,False,1,False,False
Samsung,Galaxy S24,2025-05-12,9,2,0.2222222222222222,0.3980155193390487,0.1403789365587102,-1.2522768830301338,False,1,False,False
Samsung,Galaxy S24,2025-05-19,9,3,0.3333333333333333,0.404551467051467,0.1353986224404776,-0.5259886137278966,False,1,False,False
Samsung,Galaxy S24,2025-05-26,10,3,0.3,0.3831228956228956,0.1408991720800887,-0.5899459478416779,False,1,False,False
Samsung,Galaxy S24,2025-06-02,8,4,0.5,0.4058501683501683,0.1479488036513089,0.6363676442543424,False,1,False,False
Samsung,Galaxy S24,2025-06-09,7,1,0.1428571428571428,0.3539021164021164,0.1789115661227172,-1.179604975344164,False,1,False,False
Samsung,Galaxy S24,2025-06-16,14,5,0.3571428571428571,0.3092592592592593,0.1221517697034707,0.392000852708377,False,1,False,False
Samsung,Galaxy S24,2025-06-23,14,8,0.5714285714285714,0.3674603174603174,0.1519463047140368,1.3423706114612173,False,1,False,False
Samsung,Galaxy S24,2025-06-30,13,2,0.1538461538461538,0.3375457875457875,0.1758041426316149,-1.044910722522411,False,1,False,False
Samsung,Galaxy S24,2025-07-07,11,3,0.2727272727272727,0.333000333000333,0.1773151260275794,-0.3399205788212647,False,1,False,False
Samsung,Galaxy S24,2025-07-14,7,3,0.4285714285714285,0.3210955710955711,0.1658902498554313,0.6478732630128631,False,1,False,False
Samsung,Galaxy S24,2025-07-21,9,3,0.3333333333333333,0.3528416028416028,0.1413731497275558,-0.13799133389801702,False,1,False,False
Samsung,Galaxy S24,2025-07-28,11,2,0.1818181818181818,0.3236208236208236,0.1575050624201157,-0.9003052957396978,False,1,False,False
Samsung,Galaxy S24,2025-08-04,8,1,0.125,0.2492160617160617,0.1173578830564549,-1.0584381592526484,False,1,False,False
Samsung,Galaxy S24,2025-08-11,10,4,0.4,0.2902417027417027,0.1203379582387652,0.9120837586468226,False,1,False,False
Samsung,Galaxy S24,2025-08-18,12,3,0.25,0.2864538239538239,0.1213529333736315,-0.30039507855641895,False,1,False,False
Samsung,Galaxy S24,2025-08-25,14,3,0.2142857142857142,0.2507395382395382,0.1009855766713821,-0.36098049994256776,False,1,False,False
Samsung,Galaxy S24,2025-09-01,7,4,0.5714285714285714,0.2904220779220779,0.1658685809694174,1.6941514291866104,False,1,False,False
Samsung,Galaxy S24,2025-09-08,11,3,0.2727272727272727,0.305573593073593,0.1579258181410865,-0.20798575389982346,False,1,False,False
Samsung,Galaxy S24,2025-09-15,10,5,0.5,0.368073593073593,0.1459178709908165,0.9041141159105175,False,1,False,False
Samsung,Galaxy S24,2025-09-22,9,2,0.2222222222222222,0.3384439634439634,0.1558499038052461,-0.7457286683152191,False,1,False,False
Samsung,Galaxy S24,2025-09-29,5,1,0.2,0.3301106301106301,0.1627105972321729,-0.7996444750612911,False,1,False,False
Samsung,Galaxy S24,2025-10-06,11,2,0.1818181818181818,0.3246993746993746,0.1677934690279789,-0.8515301203848877,False,1,False,False
Samsung,Galaxy S24,2025-10-13,8,3,0.375,0.2919612794612794,0.1232861714470072,0.6735444824354335,False,1,False,False
Samsung,Galaxy Z Flip,2022-10-17,7,0,0.0,,,0.0,False,-1,True,False
Samsung,Galaxy Z Flip,2022-10-24,14,8,0.5714285714285714,,,0.0,False,-1,True,False
Samsung,Galaxy Z Flip,2022-10-31,12,3,0.25,0.2738095238095238,0.2864573670360943,-0.08311716349233819,False,1,False,False
Samsung,Galaxy Z Flip,2022-11-07,8,2,0.25,0.2678571428571428,0.2341942330107857,-0.07624928516630207,False,1,False,False
Samsung,Galaxy Z Flip,2022-11-14,15,5,0.3333333333333333,0.2809523809523809,0.2049210345120469,0.2556153032590368,False,1,False,False
Samsung,Galaxy Z Flip,2022-11-21,5,2,0.4,0.3007936507936508,0.1896210965105795,0.5231820247427703,False,1,False,False
Samsung,Galaxy Z Flip,2022-11-28,9,3,0.3333333333333333,0.3563492063492063,0.1198701741659406,-0.19200667034996785,False,1,False,False
Samsung,Galaxy Z Flip,2022-12-05,14,5,0.3571428571428571,0.3206349206349206,0.0598877761267094,0.609605813892533,False,1,False,False
Samsung,Galaxy Z Flip,2022-12-12,15,7,0.4666666666666667,0.3567460317460317,0.0727250072656155,1.51145581215508,False,1,False,False
Samsung,Galaxy Z Flip,2022-12-19,11,1,0.0909090909090909,0.3302308802308802,0.1276721407901573,-1.874502830771359,False,1,False,False
Samsung,Galaxy Z Flip,2022-12-26,7,4,0.5714285714285714,0.3699134199134199,0.1613811357994574,1.2486908740409859,False,1,False,False
Samsung,Galaxy Z Flip,2023-01-02,8,5,0.625,0.4074134199134199,0.1928449200775461,1.1282982201402296,False,1,False,False
Samsung,Galaxy Z Flip,2023-01-09,11,3,0.2727272727272727,0.3973124098124098,0.1989905186607376,-0.6260857950601377,False,1,False,False
Samsung,Galaxy Z Flip,2023-01-16,13,3,0.2307692307692307,0.3762501387501387,0.2104506852137478,-0.6912826529081996,False,1,False,False
Samsung,Galaxy Z Flip,2023-01-23,10,5,0.5,0.3818056943056943,0.2137293377093441,0.5530092731351703,False,1,False,False
Samsung,Galaxy Z Flip,2023-01-30,7,3,0.4285714285714285,0.4380827505827505,0.1593516279445184,-0.059687636292197484,False,1,False,False
Samsung,Galaxy Z Flip,2023-02-06,11,3,0.2727272727272727,0.3882992007992007,0.1559843721584324,-0.7409199169936223,False,1,False,False
Samsung,Galaxy Z Flip,2023-02-13,15,3,0.2,0.3174658674658674,0.1191476191964871,-0.9858851419611976,False,1,False,False
Samsung,Galaxy Z Flip,2023-02-20,10,2,0.2,0.3053446553446553,0.1279811871030703,-0.8231260994619113,False,1,False,False
Samsung,Galaxy Z Flip,2023-02-27,5,2,0.4,0.3335497835497835,0.126902234842706,0.5236331458825835,False,1,False,False
Samsung,Galaxy Z Flip,2023-03-06,13,5,0.3846153846153846,0.3143190143190143,0.1031542264621194,0.6814686388267833,False,1,False,False
Samsung,Galaxy Z Flip,2023-03-13,5,1,0.2,0.2762237762237762,0.0943522252669851,-0.8078641071589834,False,1,False,False
Samsung,Galaxy Z Flip,2023-03-20,10,4,0.4,0.2974358974358974,0.1068834089855427,0.9595886165829133,False,1,False,False
Samsung,Galaxy Z Flip,2023-03-27,14,5,0.3571428571428571,0.3236263736263736,0.0970317847425887,0.3454175722460212,False,1,False,False
Samsung,Galaxy Z Flip,2023-04-03,18,5,0.2777777777777778,0.3365893365893366,0.0811002087349541,-0.7251714851161793,False,1,False,False
Samsung,Galaxy Z Flip,2023-04-10,12,2,0.1666666666666666,0.2977004477004477,0.0986559138923356,-1.328189825262577,False,1,False,False
Samsung,Galaxy Z Flip,2023-04-17,9,3,0.3333333333333333,0.2891534391534391,0.0915883561143475,0.4823745730814939,False,1,False,False
Samsung,Galaxy Z Flip,2023-04-24,13,2,0.1538461538461538,0.2814611314611315,0.1019282404804331,-1.2520080501092885,False,1,False,False
Samsung,Galaxy Z Flip,2023-05-01,14,6,0.4285714285714285,0.2862230362230362,0.1089961033953242,1.3059952412436322,False,1,False,False
Samsung,Galaxy Z Flip,2023-05-08,12,5,0.4166666666666667,0.2961436711436712,0.1189925699507871,1.0128615221340405,False,1,False,False
Samsung,Galaxy Z Flip,2023-05-15,12,3,0.25,0.2915140415140415,0.120382299398132,-0.3448517076147962,False,1,False,False
Samsung,Galaxy Z Flip,2023-05-22,10,5,0.5,0.347069597069597,0.1279222415398643,1.1954950217374467,False,1,False,False
Samsung,Galaxy Z Flip,2023-05-29,6,3,0.5,0.3748473748473748,0.1416967839947757,0.8832425241016023,False,1,False,False
Samsung,Galaxy Z Flip,2023-06-05,12,5,0.4166666666666667,0.4186507936507936,0.0914163765015229,-0.02170428384999342,False,1,False,False
Samsung,Galaxy Z Flip,2023-06-12,15,5,0.3333333333333333,0.4027777777777777,0.0974204328708344,-0.71283243564025,False,1,False,False
Samsung,Galaxy Z Flip,2023-06-19,12,5,0.4166666666666667,0.4027777777777777,0.0974204328708344,0.14256648712805137,False,1,False,False
Samsung,Galaxy Z Flip,2023-07-03,10,2,0.2,0.3944444444444444,0.1138550085106622,-1.7078251276599323,False,1,False,False
Samsung,Galaxy Z Flip,2023-07-10,19,9,0.4736842105263157,0.3900584795321637,0.1093950272230068,0.764438138706955,False,1,False,False
Samsung,Galaxy Z Flip,2023-07-17,10,4,0.4,0.3733918128654971,0.0961055556618638,0.276864193243112,False,1,False,False
Samsung,Galaxy Z Flip,2023-07-24,8,2,0.25,0.3456140350877192,0.1047898716732391,-0.9124358448101508,False,1,False,False
Samsung,Galaxy Z Flip,2023-07-31,7,2,0.2857142857142857,0.3376775271512113,0.1076696999313475,-0.4826171287749336,False,1,False,False
Samsung,Galaxy Z Flip,2023-08-07,7,2,0.2857142857142857,0.3158521303258145,0.1015545449856931,-0.2967650991472079,False,1,False,False
Samsung,Galaxy Z Flip,2023-08-14,19,6,0.3157894736842105,0.3351503759398496,0.0847471322917813,-0.22845495454619275,False,1,False,False
Samsung,Galaxy Z Flip,2023-08-21,13,5,0.3846153846153846,0.3203055716213611,0.0597383237543848,1.076525234595374,False,1,False,False
Samsung,Galaxy Z Flip,2023-08-28,10,4,0.4,0.3203055716213611,0.0597383237543848,1.3340586640211738,False,1,False,False
Samsung,Galaxy Z Flip,2023-09-04,14,3,0.2142857142857142,0.3143531906689801,0.0691781588933522,-1.4465183518042726,False,1,False,False
Samsung,Galaxy Z Flip,2023-09-11,17,3,0.1764705882352941,0.2961459077558149,0.0895884843155313,-1.3358337339319575,False,1,False,False
Samsung,Galaxy Z Flip,2023-09-18,7,1,0.1428571428571428,0.272336383946291,0.109651948246528,-1.1808202513469523,False,1,False,False
Samsung,Galaxy Z Flip,2023-09-25,14,0,0.0,0.2197048049989226,0.1521684495350516,-1.4438262706246092,False,-1,True,False
Samsung,Galaxy Z Flip,2023-10-02,8,3,0.375,0.2181022408963585,0.1501212005149678,1.0451405835113745,False,1,False,False
Samsung,Galaxy Z Flip,2023-10-09,10,4,0.4,0.2181022408963585,0.1501212005149678,1.2116726916629303,False,1,False,False
Samsung,Galaxy Z Flip,2023-10-16,12,3,0.25,0.2240546218487395,0.1506467326872551,0.17222662376039377,False,1,False,False
Samsung,Galaxy Z Flip,2023-10-23,9,4,0.4444444444444444,0.2687169312169312,0.171936786480943,1.0220472117930992,False,1,False,False
Samsung,Galaxy Z Flip,2023-10-30,11,3,0.2727272727272727,0.2903619528619529,0.1607331001803581,-0.10971405463400102,False,1,False,False
Samsung,Galaxy Z Flip,2023-11-06,7,3,0.4285714285714285,0.3617905242905242,0.0816764324344145,0.8176275859566808,False,1,False,False
Samsung,Galaxy Z Flip,2023-11-13,9,3,0.3333333333333333,0.3548460798460798,0.0820989253192395,-0.26203444721224717,False,1,False,False
Samsung,Galaxy Z Flip,2023-11-20,8,1,0.125,0.3090127465127465,0.1199060840337533,-1.5346406147410112,False,1,False,False
Samsung,Galaxy Z Flip,2023-11-27,12,5,0.4166666666666667,0.3367905242905242,0.1227718026139935,0.6506065780208576,False,1,False,False
Samsung,Galaxy Z Flip,2023-12-04,16,5,0.3125,0.3147997835497835,0.1108726157004424,-0.020742575028599417,False,1,False,False
Samsung,Galaxy Z Flip,2023-12-11,14,8,0.5714285714285714,0.3645833333333333,0.1487827356840897,1.3902502675742732,False,1,False,False
Samsung,Galaxy Z Flip,2023-12-18,15,5,0.3333333333333333,0.3487103174603174,0.1456378265139788,-0.10558372433214072,False,1,False,False
Samsung,Galaxy Z Flip,2023-12-25,13,5,0.3846153846153846,0.357257326007326,0.1460590953241402,0.18730814775584134,False,1,False,False
Samsung,Galaxy Z Flip,2024-01-01,10,3,0.3,0.3864239926739927,0.1008930779244054,-0.8565899113390739,False,1,False,False
Samsung,Galaxy Z Flip,2024-01-08,14,2,0.1428571428571428,0.340789072039072,0.1391488275025301,-1.4224476967176045,False,1,False,False
Samsung,Galaxy Z Flip,2024-01-15,11,5,0.4545454545454545,0.3644633144633145,0.1453199266546609,0.6198884224337087,False,1,False,False
Samsung,Galaxy Z Flip,2024-01-22,10,3,0.3,0.3192252192252192,0.1045288430729582,-0.18392262518203256,False,1,False,False
Samsung,Galaxy Z Flip,2024-01-29,14,5,0.3571428571428571,0.3231934731934732,0.1056178217111882,0.3214361307528047,False,1,False,False
Samsung,Galaxy Z Flip,2024-02-05,8,2,0.25,0.3007575757575758,0.1042497363718101,-0.4868844519332617,False,1,False,False
Samsung,Galaxy Z Flip,2024-02-12,12,3,0.25,0.2924242424242424,0.1063006383584318,-0.3990967794679976,False,1,False,False
Samsung,Galaxy Z Flip,2024-02-19,9,3,0.3333333333333333,0.3241702741702741,0.0771433753907927,0.11877959859341136,False,1,False,False
Samsung,Galaxy Z Flip,2024-02-26,18,5,0.2777777777777778,0.2947089947089947,0.044050598116523,-0.3843583891058713,False,1,False,False
Samsung,Galaxy Z Flip,2024-03-04,8,1,0.125,0.2655423280423281,0.0816960922610115,-1.7203066162982223,False,1,False,False
Samsung,Galaxy Z Flip,2024-03-11,11,7,0.6363636363636364,0.3120791245791245,0.172913274583408,1.8754170989231198,False,1,False,False
Samsung,Galaxy Z Flip,2024-03-18,13,6,0.4615384615384615,0.3473355348355348,0.1791765562491866,0.6373765022255535,False,1,False,False
Samsung,Galaxy Z Flip,2024-03-25,9,1,0.1111111111111111,0.3241873866873866,0.2018087921735197,-1.0558324703369106,False,1,False,False
Samsung,Galaxy Z Flip,2024-04-01,9,1,0.1111111111111111,0.2871503496503496,0.2194180216806193,-0.8023007280390024,False,1,False,False
Samsung,Galaxy Z Flip,2024-04-08,15,6,0.4,0.30752072002072,0.2239994766679418,0.412854893033397,False,1,False,False
Samsung,Galaxy Z Flip,2024-04-15,12,7,0.5833333333333334,0.3839096089096089,0.2274317647510726,0.8768507980492376,False,1,False,False
Samsung,Galaxy Z Flip,2024-04-22,10,2,0.2,0.3111823361823362,0.1984843616864462,-0.5601566553539137,False,1,False,False
